"","TeamID","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome"
"1452",1208,61,26,55,6,18,3,5,6,24,10,14,4,3,22,"L"
"1453",1231,72,28,64,10,24,6,12,14,16,14,10,8,3,23,"L"
"1454",1375,61,21,48,6,20,13,27,13,17,8,13,5,4,19,"L"
"1455",1211,76,28,55,12,27,8,14,11,23,14,19,11,1,19,"L"
"1456",1420,47,16,50,8,26,7,13,9,20,8,12,12,0,16,"L"
"1457",1129,61,26,54,4,17,5,12,11,20,15,19,5,0,13,"L"
"1458",1426,63,24,55,4,13,11,21,12,17,16,14,5,3,23,"L"
"1459",1388,64,22,59,8,23,12,23,10,23,15,14,3,4,20,"L"
"1460",1332,69,22,64,9,38,16,19,11,25,13,10,6,2,26,"L"
"1461",1291,74,28,65,7,22,11,14,9,13,16,15,7,1,18,"L"
"1462",1386,64,24,49,6,14,10,14,9,15,11,12,4,0,22,"L"
"1463",1163,69,25,58,3,6,16,20,16,25,14,15,5,4,16,"L"
"1464",1435,62,25,61,4,20,8,12,14,17,12,16,9,0,19,"L"
"1465",1110,57,21,58,9,25,6,12,18,21,9,22,5,3,26,"L"
"1466",1122,54,17,59,6,23,14,21,18,17,10,7,4,1,19,"L"
"1467",1155,69,23,60,9,33,14,23,12,19,9,14,8,3,24,"L"
"1468",1179,99,26,69,16,42,31,38,19,20,18,15,8,4,21,"L"
"1469",1424,56,12,45,5,22,27,34,9,17,6,10,6,1,20,"L"
"1470",1338,54,17,52,2,17,18,19,9,17,4,9,8,9,16,"L"
"1471",1266,81,31,73,10,30,9,12,17,28,15,9,3,3,24,"L"
"1472",1401,49,22,51,2,10,3,7,10,19,12,11,2,2,15,"L"
"1473",1323,41,13,53,3,17,12,13,12,26,7,13,3,3,16,"L"
"1474",1181,67,19,50,5,22,24,32,7,20,6,13,6,3,23,"L"
"1475",1243,55,21,53,0,13,13,16,12,24,4,13,4,1,23,"L"
"1476",1345,78,26,67,8,21,18,23,13,24,9,10,8,4,26,"L"
"1477",1207,70,26,41,10,18,8,17,7,23,11,20,2,3,27,"L"
"1478",1328,48,15,47,5,18,13,19,10,18,9,16,3,3,18,"L"
"1479",1280,74,26,60,8,19,14,20,11,26,9,8,2,7,23,"L"
"1480",1116,77,28,59,5,18,16,23,14,13,11,9,5,3,13,"L"
"1481",1139,71,22,61,9,26,18,28,15,24,11,14,11,1,25,"L"
"1482",1274,72,22,55,9,22,19,22,8,22,10,9,4,3,19,"L"
"1483",1373,72,20,56,6,21,26,39,10,24,9,13,8,4,19,"L"
"1484",1360,63,21,47,4,15,17,28,8,22,11,17,8,2,20,"L"
"1485",1397,60,19,56,5,20,17,25,8,20,12,17,11,1,26,"L"
"1486",1450,47,18,57,2,16,9,15,9,23,9,10,6,5,18,"L"
"1487",1443,78,25,72,9,24,19,26,18,18,12,11,11,4,24,"L"
"1488",1452,75,28,66,1,11,18,27,17,21,16,8,5,6,21,"L"
"1489",1458,56,17,46,8,23,14,21,14,17,9,12,2,3,13,"L"
"1490",1437,57,21,59,3,17,12,18,15,15,5,14,10,2,17,"L"
"1491",1277,74,29,59,5,18,11,17,11,17,18,12,2,3,28,"L"
"1492",1390,62,22,65,6,17,12,18,19,23,13,10,5,4,14,"L"
"1493",1257,73,29,55,6,19,9,16,13,14,15,19,7,5,19,"L"
"1494",1462,57,21,58,4,19,11,16,14,14,12,9,6,1,15,"L"
"1495",1172,57,22,57,8,27,5,12,9,21,17,9,7,2,15,"L"
"1496",1400,67,25,69,9,28,8,9,13,23,13,8,5,4,25,"L"
"1497",1314,66,24,67,5,24,13,15,13,20,7,18,7,3,14,"L"
"1498",1417,63,24,64,4,13,11,13,12,24,8,12,6,4,17,"L"
"1499",1272,68,25,62,6,22,12,19,11,17,14,13,11,3,17,"L"
"1500",1106,43,18,58,2,15,5,11,9,18,4,13,7,6,18,"L"
"1501",1151,47,17,66,5,25,8,10,9,25,11,19,5,2,27,"L"
"1502",1127,62,27,51,7,15,1,5,6,14,9,18,9,4,21,"L"
"1503",1103,64,21,57,10,23,12,18,11,15,15,8,0,1,23,"L"
"1504",1139,71,22,52,8,23,19,26,13,21,12,15,3,1,20,"L"
"1505",1143,71,25,59,7,24,14,19,14,21,12,14,2,2,22,"L"
"1506",1169,70,24,54,7,18,15,20,10,22,10,17,8,2,18,"L"
"1507",1155,59,21,65,5,22,12,14,21,23,14,11,8,7,19,"L"
"1508",1347,58,22,80,5,17,9,14,20,28,9,18,9,6,17,"L"
"1509",1288,54,22,77,6,23,4,8,20,16,10,7,9,1,24,"L"
"1510",1320,56,20,54,7,22,9,11,9,21,13,14,6,3,20,"L"
"1511",1278,62,22,54,4,13,14,19,8,22,12,12,6,2,20,"L"
"1512",1140,66,23,59,7,16,13,18,7,19,15,10,11,1,20,"L"
"1513",1433,64,20,49,6,15,18,25,10,21,14,12,5,4,17,"L"
"1514",1110,67,27,62,10,31,3,5,7,17,16,12,8,1,24,"L"
"1515",1228,72,31,63,5,18,5,7,5,24,14,12,9,3,24,"L"
"1516",1280,58,20,58,5,18,13,19,14,21,5,17,5,5,22,"L"
"1517",1428,71,27,64,8,32,9,13,16,19,16,20,7,3,22,"L"
"1518",1396,57,19,51,6,17,13,17,9,20,13,9,5,4,16,"L"
"1519",1448,69,26,50,5,13,12,17,10,23,10,18,4,13,20,"L"
"1520",1452,60,18,49,5,20,19,25,15,22,10,11,2,4,21,"L"
"1521",1295,74,26,62,10,24,12,15,9,25,9,9,3,4,21,"L"
"1522",1287,54,20,52,4,11,10,14,13,14,12,20,4,1,10,"L"
"1523",1429,57,22,53,7,23,6,8,7,19,11,9,2,3,21,"L"
"1524",1352,62,25,61,5,17,7,13,8,20,16,6,8,7,17,"L"
"1525",1165,59,23,64,6,21,7,12,17,23,11,9,1,0,15,"L"
"1526",1397,75,24,56,11,33,16,21,11,17,16,11,4,1,16,"L"
"1527",1190,62,23,75,4,22,12,24,20,24,12,9,6,3,17,"L"
"1528",1326,72,24,60,7,25,17,23,9,28,15,20,5,7,21,"L"
"1529",1372,44,18,73,2,21,6,10,14,20,10,6,10,1,11,"L"
"1530",1130,55,18,55,6,23,13,14,13,17,13,15,5,3,21,"L"
"1531",1199,59,20,46,4,13,15,18,4,29,6,15,6,4,16,"L"
"1532",1340,59,22,46,8,21,7,16,4,17,12,11,6,2,18,"L"
"1533",1401,66,26,63,3,15,11,17,12,16,17,7,3,3,21,"L"
"1534",1400,69,25,50,3,12,16,25,13,23,8,15,5,3,23,"L"
"1535",1443,81,32,62,12,25,5,14,10,21,14,11,4,5,20,"L"
"1536",1268,70,27,62,5,14,11,19,11,16,9,7,8,3,17,"L"
"1537",1261,70,29,64,9,22,3,6,16,17,12,15,5,4,16,"L"
"1538",1276,63,22,56,10,27,9,11,14,20,12,14,5,1,23,"L"
"1539",1449,74,28,67,4,12,14,19,16,24,13,9,4,3,20,"L"
"1540",1417,69,20,47,9,24,20,30,7,21,14,20,7,3,21,"L"
"1541",1156,57,22,59,3,23,10,14,12,18,3,11,7,1,18,"L"
"1542",1173,43,16,72,4,19,7,8,17,26,7,11,13,6,23,"L"
"1543",1373,72,29,69,7,24,7,10,13,19,17,9,8,1,14,"L"
"1544",1425,69,23,57,1,10,22,26,12,18,10,11,10,5,21,"L"
"1545",1266,79,23,60,5,14,28,33,16,25,8,12,4,0,17,"L"
"1546",1329,76,26,54,12,28,12,12,5,16,18,9,8,1,21,"L"
"1547",1113,67,20,49,13,35,14,22,7,17,17,10,2,2,17,"L"
"1548",1458,49,16,56,3,20,14,17,7,23,5,7,5,2,23,"L"
"1549",1345,60,24,66,6,23,6,11,9,24,12,9,7,2,26,"L"
"1550",1272,91,35,69,3,15,18,32,15,25,16,14,8,6,25,"L"
"1551",1462,55,21,64,5,23,8,10,17,27,9,10,4,7,17,"L"
"1552",1181,54,16,60,5,27,17,24,8,26,7,11,8,2,24,"L"
"1553",1112,64,24,63,7,24,9,13,15,17,15,14,5,1,13,"L"
"1554",1242,62,24,53,3,12,11,13,13,24,11,19,7,4,17,"L"
"1555",1211,77,27,58,7,23,16,23,4,27,10,12,6,5,19,"L"
"1556",1393,71,27,60,7,24,10,14,14,15,13,18,10,2,10,"L"
"1557",1281,75,32,76,5,18,6,12,12,20,21,6,10,1,24,"L"
"1558",1338,76,25,52,5,18,21,29,10,18,14,11,4,3,18,"L"
"1559",1257,52,18,47,6,16,10,18,11,18,12,12,7,5,15,"L"
"1560",1328,60,24,54,2,19,10,16,12,19,9,16,6,0,20,"L"
"1561",1163,73,25,59,2,6,21,33,16,26,8,16,5,7,18,"L"
"1562",1437,69,26,79,5,27,12,16,22,31,8,12,7,3,26,"L"
"1563",1277,72,22,55,7,23,21,29,13,29,13,21,1,5,28,"L"
"1564",1457,44,16,55,2,21,10,18,14,20,5,7,3,5,22,"L"
"1565",1358,59,23,68,6,31,7,13,8,29,20,11,7,1,20,"L"
"1566",1431,59,24,57,4,18,7,9,6,24,15,14,8,1,24,"L"
"1567",1196,92,34,78,10,32,14,19,20,25,15,21,7,4,24,"L"
"1568",1250,74,25,62,7,19,17,21,13,20,11,13,6,4,16,"L"
"1569",1317,62,17,55,5,19,23,31,19,17,8,16,2,0,17,"L"
"1570",1190,71,23,64,4,17,21,37,15,25,11,14,11,1,23,"L"
"1571",1435,65,22,50,4,12,17,29,10,23,15,10,4,4,17,"L"
"1572",1285,57,22,54,6,21,7,12,11,26,17,12,5,2,21,"L"
"1573",1424,66,25,58,9,22,7,12,15,13,12,8,9,2,20,"L"
"1574",1207,83,31,61,8,22,13,19,14,17,14,18,5,5,21,"L"
"1575",1323,50,21,59,6,26,2,3,16,22,12,10,6,2,14,"L"
"1576",1350,71,25,53,10,21,11,13,4,13,10,9,6,2,23,"L"
"1577",1361,59,20,52,3,18,16,21,11,22,10,10,3,6,16,"L"
"1578",1352,70,22,55,5,20,21,26,11,24,8,21,10,2,31,"L"
"1579",1400,80,26,69,8,24,20,33,10,24,11,5,11,4,20,"L"
"1580",1266,78,27,51,12,19,12,15,5,17,16,13,8,1,17,"L"
"1581",1257,62,26,60,5,19,5,9,15,22,13,15,9,1,19,"L"
"1582",1396,65,27,52,5,17,6,9,7,13,14,11,3,4,20,"L"
"1583",1115,44,17,53,4,19,6,7,9,15,8,16,7,4,19,"L"
"1584",1329,59,22,44,6,22,9,13,3,14,12,11,8,1,20,"L"
"1585",1199,60,21,59,6,20,12,20,11,21,15,8,7,4,22,"L"
"1586",1222,77,25,60,7,20,20,32,9,20,7,6,6,1,19,"L"
"1587",1308,67,23,57,8,21,13,22,15,25,8,11,7,3,23,"L"
"1588",1155,78,28,63,12,24,10,14,18,23,14,20,2,1,22,"L"
"1589",1364,51,20,62,6,19,5,7,12,23,11,9,6,2,16,"L"
"1590",1324,66,19,57,4,21,24,32,11,21,8,17,8,1,25,"L"
"1591",1373,64,23,70,3,12,15,18,15,30,9,14,7,1,16,"L"
"1592",1436,56,23,66,5,22,5,10,16,13,13,9,8,1,11,"L"
"1593",1429,53,24,62,5,20,0,4,10,21,8,9,4,3,18,"L"
"1594",1288,50,18,61,3,19,11,20,13,25,3,12,6,7,22,"L"
"1595",1459,49,20,48,3,7,6,13,11,26,7,11,1,2,15,"L"
"1596",1278,54,19,62,7,26,9,14,16,25,14,8,2,11,18,"L"
"1597",1330,68,23,53,6,13,16,22,14,17,16,14,9,3,18,"L"
"1598",1293,52,19,44,9,14,5,12,11,28,12,18,3,3,17,"L"
"1599",1140,72,21,53,5,16,25,28,9,20,12,13,7,2,24,"L"
"1600",1448,60,21,64,2,15,16,26,19,15,12,11,6,3,17,"L"
"1601",1242,67,24,54,6,23,13,18,14,24,9,15,5,3,19,"L"
"1602",1437,68,25,69,7,19,11,11,15,17,9,7,5,2,18,"L"
"1603",1325,68,22,58,10,26,14,26,14,19,15,14,9,1,17,"L"
"1604",1307,64,26,66,5,17,7,17,13,25,7,11,1,1,18,"L"
"1605",1458,69,24,49,8,25,13,17,8,13,13,10,6,1,16,"L"
"1606",1143,53,19,48,3,12,12,16,9,24,6,11,3,1,18,"L"
"1607",1268,83,29,66,9,19,16,20,10,14,20,6,8,0,14,"L"
"1608",1210,66,24,58,4,20,14,19,12,21,14,21,12,0,24,"L"
"1609",1401,61,23,65,5,17,10,17,14,31,14,14,8,3,13,"L"
"1610",1211,65,25,60,3,21,12,20,11,16,14,11,8,3,18,"L"
"1611",1281,59,20,61,7,21,12,20,17,21,13,7,6,8,23,"L"
"1612",1338,68,25,64,7,21,11,18,15,25,12,9,4,4,18,"L"
"1613",1393,59,21,48,7,19,10,14,8,30,12,18,4,1,16,"L"
"1614",1462,96,31,72,12,28,22,29,19,32,12,16,8,4,28,"L"
"1615",1165,45,16,48,5,21,8,13,7,21,8,15,6,3,22,"L"
"1616",1449,56,22,56,3,11,9,14,11,18,11,21,14,8,20,"L"
"1617",1388,49,19,54,6,22,5,8,10,19,14,10,1,4,12,"L"
"1618",1345,57,20,54,4,15,13,21,7,20,12,7,7,6,21,"L"
"1619",1320,52,17,44,4,16,14,21,4,22,4,10,6,3,13,"L"
"1620",1326,73,25,58,9,23,14,19,13,16,14,11,6,3,16,"L"
"1621",1243,56,22,57,5,15,7,14,11,18,8,13,11,6,19,"L"
"1622",1246,66,23,67,4,32,16,29,24,27,10,16,6,4,27,"L"
"1623",1124,71,27,59,5,18,12,19,17,20,14,11,8,8,21,"L"
"1624",1397,69,24,47,7,16,14,21,10,17,11,10,6,3,15,"L"
"1625",1277,50,18,42,4,11,10,18,8,28,11,16,3,4,21,"L"
"1626",1452,57,19,46,5,12,14,19,11,16,11,10,1,4,12,"L"
"1627",1139,59,20,58,6,18,13,18,14,21,7,8,4,0,18,"L"
"1628",1412,52,18,48,12,24,4,7,7,22,10,19,4,3,10,"L"
"1629",1114,77,24,56,9,29,20,26,7,26,19,16,6,2,24,"L"
"1630",1106,61,22,62,7,26,10,12,11,28,13,12,6,3,22,"L"
"1631",1425,46,15,38,1,9,15,25,5,26,4,15,2,6,20,"L"
"1632",1330,58,16,45,5,15,21,27,13,16,8,15,9,2,17,"L"
"1633",1459,66,22,56,4,19,18,24,7,29,12,13,4,4,20,"L"
"1634",1281,63,24,63,6,19,9,13,15,16,15,9,7,3,18,"L"
"1635",1137,52,16,51,7,21,13,15,1,22,6,5,3,1,10,"L"
"1636",1364,51,17,47,5,19,12,18,8,18,8,17,7,3,17,"L"
"1637",1385,71,27,58,7,15,10,15,5,15,9,10,10,4,22,"L"
"1638",1429,68,23,50,6,18,16,21,8,21,10,12,2,2,25,"L"
"1639",1343,57,24,52,3,14,6,7,8,20,8,6,8,2,11,"L"
"1640",1257,61,22,48,10,25,7,16,6,23,14,16,14,7,18,"L"
"1641",1421,51,17,55,3,19,14,19,9,18,9,10,7,6,21,"L"
"1642",1435,66,23,46,6,13,14,23,11,25,12,7,1,2,14,"L"
"1643",1294,50,19,56,8,22,4,8,9,24,8,9,2,0,7,"L"
"1644",1336,64,26,54,8,19,4,6,8,18,12,9,4,0,13,"L"
"1645",1277,76,25,62,10,25,16,21,15,21,20,16,9,8,28,"L"
"1646",1155,76,25,58,5,21,21,26,13,18,15,9,5,3,24,"L"
"1647",1125,58,18,49,6,22,16,22,6,16,12,7,7,0,21,"L"
"1648",1272,75,26,53,6,15,17,24,10,23,16,15,7,1,24,"L"
"1649",1214,45,19,55,4,14,3,7,9,20,4,17,2,1,17,"L"
"1650",1401,50,16,51,9,25,9,19,12,21,12,11,6,1,19,"L"
"1651",1437,57,19,52,7,22,12,17,10,25,10,9,5,5,19,"L"
"1652",1424,62,21,54,7,24,13,19,8,17,10,9,8,0,16,"L"
"1653",1131,53,18,51,9,25,8,12,6,19,10,12,6,3,16,"L"
"1654",1462,55,21,51,2,13,11,15,11,19,11,15,3,2,19,"L"
"1655",1397,45,15,43,3,18,12,16,6,20,10,18,4,5,13,"L"
"1656",1254,87,31,85,8,31,17,25,16,23,19,14,11,1,28,"L"
"1657",1103,56,23,64,7,21,3,6,8,24,10,8,6,4,21,"L"
"1658",1427,46,18,53,4,17,6,7,11,15,6,13,7,0,13,"L"
"1659",1389,43,17,58,5,21,4,6,9,19,9,14,10,2,19,"L"
"1660",1232,60,22,55,7,21,9,14,10,15,13,14,7,1,24,"L"
"1661",1324,81,33,75,7,29,8,11,17,21,12,7,7,3,17,"L"
"1662",1207,56,20,52,5,26,11,13,12,24,12,17,3,1,26,"L"
"1663",1208,65,23,50,5,12,14,19,11,25,9,15,3,1,13,"L"
"1664",1338,70,26,46,6,11,12,18,7,26,21,12,2,0,18,"L"
"1665",1211,67,24,57,2,9,17,21,12,24,18,15,4,5,19,"L"
"1666",1153,58,22,55,4,14,10,14,9,16,12,8,5,2,19,"L"
"1667",1417,65,23,55,3,13,16,25,14,21,12,8,4,5,14,"L"
"1668",1452,63,22,53,7,19,12,16,9,21,9,11,5,2,23,"L"
"1669",1287,48,18,48,2,14,10,15,12,22,7,9,4,3,16,"L"
"1670",1396,64,25,66,6,14,8,11,13,22,13,11,3,1,15,"L"
"1671",1243,65,22,48,6,12,15,22,10,22,7,8,3,0,22,"L"
"1672",1400,69,24,53,3,11,18,22,10,23,13,13,5,7,17,"L"
"1673",1276,71,27,53,7,21,10,11,4,18,13,7,7,0,23,"L"
"1674",1323,57,19,62,7,30,12,19,15,23,12,8,4,5,25,"L"
"1675",1228,59,23,60,6,21,7,9,10,21,16,12,7,2,18,"L"
"1676",1393,62,26,47,5,15,5,7,4,20,11,18,7,2,21,"L"
"1677",1449,83,33,72,10,19,7,7,14,26,17,13,6,2,20,"L"
"1678",1206,66,26,60,8,18,6,7,13,16,13,17,5,3,17,"L"
"1679",1345,76,30,67,8,25,8,11,13,20,20,7,3,6,15,"L"
"1680",1181,77,27,58,5,14,18,22,9,18,10,11,5,6,20,"L"
"1681",1458,54,17,56,7,29,13,19,12,19,9,11,7,3,20,"L"
"1682",1361,67,27,64,7,22,6,13,15,22,14,9,4,1,14,"L"
"1683",1140,74,25,71,10,37,14,16,12,30,13,12,11,1,19,"L"
"1684",1350,57,22,65,4,26,9,12,16,19,7,11,3,2,10,"L"
"1685",1326,60,19,58,6,16,16,22,16,20,7,7,6,1,14,"L"
"1686",1266,63,23,63,2,16,15,20,18,24,8,18,4,8,17,"L"
"1687",1199,71,26,71,7,19,12,18,21,26,7,16,8,6,19,"L"
"1688",1196,71,25,57,3,14,18,22,8,26,10,7,6,3,24,"L"
"1689",1112,63,24,61,4,21,11,16,19,23,14,9,3,1,12,"L"
"1690",1314,69,27,62,3,16,12,15,11,25,13,13,9,5,17,"L"
"1691",1242,61,22,62,2,21,15,28,19,26,10,14,8,6,20,"L"
"1692",1433,62,23,58,8,22,8,13,6,26,17,10,3,4,24,"L"
"1693",1246,55,21,62,9,27,4,12,15,22,12,10,11,3,12,"L"
"1694",1139,41,12,64,9,33,8,14,20,21,5,6,8,2,17,"L"
"1695",1233,72,31,70,6,25,4,8,8,28,19,18,10,3,19,"L"
"1696",1290,58,22,61,4,22,10,22,10,22,12,17,11,8,24,"L"
"1697",1143,54,21,58,3,14,9,14,12,19,10,7,1,2,14,"L"
"1698",1249,59,20,60,4,13,15,21,19,21,6,7,3,2,17,"L"
"1699",1355,60,21,50,10,30,8,14,7,16,16,13,7,1,17,"L"
"1700",1424,64,23,71,9,36,9,17,12,21,13,8,14,8,22,"L"
"1701",1452,54,16,49,3,17,19,28,12,19,10,10,2,3,17,"L"
"1702",1308,66,27,49,4,12,8,10,7,16,7,17,5,6,13,"L"
"1703",1163,64,21,56,7,19,15,22,8,16,8,4,7,5,17,"L"
"1704",1379,64,22,60,8,23,12,17,13,21,8,10,8,0,25,"L"
"1705",1443,66,25,63,6,15,10,16,10,20,10,10,6,2,19,"L"
"1706",1172,62,21,60,4,19,16,23,13,23,12,10,4,6,23,"L"
"1707",1140,68,23,61,7,19,15,22,9,25,16,17,8,6,22,"L"
"1708",1161,41,16,48,3,14,6,9,12,28,7,22,6,1,22,"L"
"1709",1253,68,28,65,4,16,8,14,16,20,13,15,6,2,19,"L"
"1710",1259,59,19,54,4,14,17,22,5,19,9,12,6,8,24,"L"
"1711",1421,65,21,49,9,23,14,16,10,22,17,12,3,0,22,"L"
"1712",1455,59,24,62,5,16,6,10,12,24,13,12,8,4,12,"L"
"1713",1217,70,25,56,9,24,11,14,8,17,14,10,4,0,21,"L"
"1714",1285,49,18,47,3,9,10,15,5,16,8,8,8,2,16,"L"
"1715",1400,59,20,57,7,20,12,14,10,24,11,11,6,5,15,"L"
"1716",1104,57,22,48,7,17,6,12,6,26,9,9,5,4,18,"L"
"1717",1438,45,18,47,3,18,6,10,2,21,12,13,5,1,15,"L"
"1718",1382,63,23,57,7,14,10,13,14,23,16,13,9,3,16,"L"
"1719",1125,59,21,54,10,27,7,11,10,14,16,9,3,0,15,"L"
"1720",1178,50,20,63,3,17,7,14,16,25,9,14,9,3,21,"L"
"1721",1181,70,24,58,6,26,16,23,13,29,12,13,4,3,26,"L"
"1722",1254,67,22,50,8,17,15,23,4,16,10,12,6,4,10,"L"
"1723",1361,65,23,61,8,23,11,14,8,21,9,9,3,2,17,"L"
"1724",1281,84,29,55,13,29,13,17,7,18,15,8,6,1,19,"L"
"1725",1436,58,25,63,3,18,5,8,16,26,8,20,6,2,19,"L"
"1726",1276,60,22,54,7,23,9,11,11,18,11,10,2,0,16,"L"
"1727",1388,69,27,64,4,25,11,13,12,27,11,11,3,3,18,"L"
"1728",1396,44,15,42,2,12,12,16,6,22,9,13,6,5,19,"L"
"1729",1272,54,21,54,2,15,10,17,10,19,4,11,8,3,17,"L"
"1730",1323,63,25,49,9,21,4,9,6,15,19,11,6,1,16,"L"
"1731",1160,63,23,51,5,15,12,18,7,21,13,13,6,3,16,"L"
"1732",1433,61,23,57,9,30,6,13,8,15,8,11,10,3,16,"L"
"1733",1235,71,25,61,3,22,18,25,12,19,7,7,6,2,18,"L"
"1734",1307,56,23,58,5,23,5,8,17,19,13,13,5,2,12,"L"
"1735",1293,53,20,64,4,21,9,10,13,30,7,16,6,4,18,"L"
"1736",1211,66,22,56,8,23,14,19,13,21,14,9,3,1,19,"L"
"1737",1243,59,21,67,4,17,13,19,25,16,8,14,5,0,20,"L"
"1738",1435,57,20,46,5,19,12,16,9,26,8,12,4,3,17,"L"
"1739",1199,56,19,50,6,17,12,15,10,21,11,17,5,8,20,"L"
"1740",1313,50,18,66,4,24,10,13,14,17,9,8,3,3,21,"L"
"1741",1345,60,20,50,8,18,12,19,12,24,11,10,3,1,16,"L"
"1742",1387,61,18,51,7,25,18,23,8,20,9,6,5,1,16,"L"
"1743",1207,63,21,51,8,25,13,17,8,25,13,12,5,4,23,"L"
"1744",1166,73,28,68,8,20,9,12,9,26,11,9,7,3,18,"L"
"1745",1378,56,20,46,2,15,14,19,10,23,10,10,5,6,16,"L"
"1746",1250,58,21,64,3,22,13,20,15,21,4,8,6,5,20,"L"
"1747",1266,58,20,65,6,21,12,18,15,26,11,9,8,3,17,"L"
"1748",1277,44,14,49,5,21,11,12,8,28,12,15,8,7,15,"L"
"1749",1153,66,26,56,9,23,5,8,8,21,8,18,5,5,21,"L"
"1750",1458,63,21,49,14,27,7,12,8,17,15,6,2,2,12,"L"
"1751",1462,70,24,56,3,15,19,24,11,18,10,10,7,4,15,"L"
"1752",1301,57,19,67,6,21,13,17,21,26,10,14,7,6,17,"L"
"1753",1231,90,36,69,5,18,13,17,12,19,16,8,3,2,27,"L"
"1754",1325,65,23,71,12,32,7,8,7,23,17,13,13,3,22,"L"
"1755",1196,68,24,48,8,20,12,18,6,26,17,14,4,3,15,"L"
"1756",1393,70,22,53,6,16,20,25,8,18,9,12,6,7,29,"L"
"1757",1314,67,28,64,2,17,9,12,8,27,18,10,5,6,17,"L"
"1758",1124,70,25,64,4,14,16,19,16,18,15,14,5,5,32,"L"
"1759",1326,62,20,59,8,22,14,15,10,20,11,12,7,7,17,"L"
"1760",1257,61,24,69,4,11,9,13,19,21,7,12,5,4,16,"L"
"1761",1242,59,22,62,5,11,10,15,11,24,9,9,6,5,16,"L"
"1762",1251,72,23,54,10,23,16,18,6,24,15,10,4,3,17,"L"
"1763",1292,54,22,52,4,12,6,7,6,22,14,9,4,3,20,"L"
"1764",1254,55,21,59,3,16,10,14,16,19,11,11,7,1,12,"L"
"1765",1129,71,26,53,7,18,12,18,11,18,14,10,3,1,13,"L"
"1766",1125,64,20,51,8,27,16,23,4,14,7,8,7,0,20,"L"
"1767",1137,56,23,62,5,16,5,8,9,28,13,9,0,4,20,"L"
"1768",1424,61,19,59,6,20,17,26,12,30,11,12,3,6,20,"L"
"1769",1281,72,24,57,7,23,17,19,3,16,13,5,6,3,24,"L"
"1770",1380,58,18,46,10,23,12,18,3,24,10,10,4,8,12,"L"
"1771",1307,62,21,56,3,14,17,24,16,18,8,11,12,1,17,"L"
"1772",1299,48,17,41,6,16,8,10,5,15,7,27,8,0,18,"L"
"1773",1172,58,19,46,6,17,14,22,7,22,12,11,2,4,17,"L"
"1774",1388,52,19,58,3,15,11,14,15,24,9,13,4,0,19,"L"
"1775",1355,56,23,52,4,19,6,8,8,21,13,12,3,0,10,"L"
"1776",1434,54,19,54,7,25,9,14,8,15,10,7,12,5,12,"L"
"1777",1329,55,21,52,5,17,8,15,6,26,12,14,8,3,23,"L"
"1778",1308,44,17,61,2,16,8,13,21,21,10,16,9,7,12,"L"
"1779",1285,34,11,54,4,31,8,12,11,22,5,17,5,6,22,"L"
"1780",1103,42,15,43,1,13,11,19,9,20,5,22,2,6,12,"L"
"1781",1338,55,19,54,1,17,16,20,11,21,8,15,5,5,27,"L"
"1782",1153,63,27,64,5,20,4,9,14,17,12,9,9,4,21,"L"
"1783",1107,61,19,52,9,15,14,16,10,16,14,13,7,2,19,"L"
"1784",1207,68,24,64,7,27,13,20,11,28,15,14,6,4,33,"L"
"1785",1322,47,18,50,3,16,8,11,6,20,9,15,2,3,19,"L"
"1786",1160,49,17,51,5,19,10,13,8,28,7,15,5,5,20,"L"
"1787",1241,62,26,62,8,20,2,4,11,17,7,10,1,3,21,"L"
"1788",1323,58,22,51,4,17,10,13,9,26,9,17,2,2,11,"L"
"1789",1443,57,21,66,3,20,12,18,18,23,8,10,9,0,24,"L"
"1790",1243,61,24,57,4,13,9,17,15,21,12,9,6,7,14,"L"
"1791",1334,49,18,54,9,26,4,11,10,18,9,14,2,1,16,"L"
"1792",1417,63,20,63,4,22,19,25,19,23,10,15,5,2,19,"L"
"1793",1458,46,15,59,7,30,9,13,15,25,10,11,7,7,16,"L"
"1794",1437,71,27,61,4,21,13,19,15,22,6,16,9,2,22,"L"
"1795",1233,70,23,65,6,28,18,21,14,26,13,19,4,2,18,"L"
"1796",1328,55,23,58,5,21,4,8,8,21,10,9,6,2,20,"L"
"1797",1301,72,29,52,4,13,10,16,7,27,14,13,3,2,24,"L"
"1798",1217,51,16,58,5,18,14,19,11,22,12,8,7,1,14,"L"
"1799",1161,56,19,40,5,12,13,21,7,17,4,20,0,4,19,"L"
"1800",1139,72,24,56,11,24,13,19,12,21,13,15,7,8,20,"L"
"1801",1433,53,23,58,3,16,4,6,7,17,6,11,9,2,14,"L"
"1802",1272,48,19,64,5,23,5,10,11,18,8,11,7,5,18,"L"
"1803",1387,57,20,53,3,21,14,22,6,21,11,12,10,2,15,"L"
"1804",1143,60,22,56,4,21,12,19,13,21,14,17,6,2,24,"L"
"1805",1211,70,21,59,8,23,20,29,21,18,13,13,8,2,17,"L"
"1806",1166,50,16,53,2,19,16,18,7,26,9,10,2,2,26,"L"
"1807",1361,71,27,61,8,23,9,13,14,20,16,17,10,6,11,"L"
"1808",1278,64,20,50,8,18,16,22,13,16,11,14,4,1,25,"L"
